STATISTIC,Statistic Label,TLIST(M1),Year,Month,C02076V02508,Age Group,Sex,UNIT,VALUE
MUM01C01,Seasonally Adjusted Monthly Unemployment,200003,2000,March,316,15 - 74 years,Male,Thousand,48.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200003,2000,March,316,15 - 74 years,Female,Thousand,37.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,200003,2000,March,4350,25 - 74 years,Both sexes,Thousand,55.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,200003,2000,March,4350,25 - 74 years,Male,Thousand,32.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200003,2000,March,4350,25 - 74 years,Female,Thousand,23.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,200004,2000,April,310,15 - 24 years,Both sexes,Thousand,29.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,200004,2000,April,310,15 - 24 years,Male,Thousand,16.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,200004,2000,April,310,15 - 24 years,Female,Thousand,13.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,200004,2000,April,316,15 - 74 years,Both sexes,Thousand,87.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200004,2000,April,316,15 - 74 years,Male,Thousand,48
MUM01C01,Seasonally Adjusted Monthly Unemployment,200004,2000,April,316,15 - 74 years,Female,Thousand,39.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200004,2000,April,4350,25 - 74 years,Both sexes,Thousand,57.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,200004,2000,April,4350,25 - 74 years,Male,Thousand,31.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,200004,2000,April,4350,25 - 74 years,Female,Thousand,25.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,200005,2000,May,310,15 - 24 years,Both sexes,Thousand,29.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200005,2000,May,310,15 - 24 years,Male,Thousand,16.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200005,2000,May,310,15 - 24 years,Female,Thousand,13
MUM01C01,Seasonally Adjusted Monthly Unemployment,200005,2000,May,316,15 - 74 years,Both sexes,Thousand,85.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,200005,2000,May,316,15 - 74 years,Male,Thousand,47.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,200005,2000,May,316,15 - 74 years,Female,Thousand,37.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,200005,2000,May,4350,25 - 74 years,Both sexes,Thousand,56.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200005,2000,May,4350,25 - 74 years,Male,Thousand,31.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,200005,2000,May,4350,25 - 74 years,Female,Thousand,24.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,200006,2000,June,310,15 - 24 years,Both sexes,Thousand,28.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,200006,2000,June,310,15 - 24 years,Male,Thousand,16.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200006,2000,June,310,15 - 24 years,Female,Thousand,12.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,200006,2000,June,316,15 - 74 years,Both sexes,Thousand,83.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,200006,2000,June,316,15 - 74 years,Male,Thousand,46.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,200006,2000,June,316,15 - 74 years,Female,Thousand,37.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200006,2000,June,4350,25 - 74 years,Both sexes,Thousand,54.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,200006,2000,June,4350,25 - 74 years,Male,Thousand,30.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,200006,2000,June,4350,25 - 74 years,Female,Thousand,24.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,200007,2000,July,310,15 - 24 years,Both sexes,Thousand,28.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,200007,2000,July,310,15 - 24 years,Male,Thousand,16.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,200007,2000,July,310,15 - 24 years,Female,Thousand,12.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,200007,2000,July,316,15 - 74 years,Both sexes,Thousand,81
MUM01C01,Seasonally Adjusted Monthly Unemployment,200007,2000,July,316,15 - 74 years,Male,Thousand,45.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,200007,2000,July,316,15 - 74 years,Female,Thousand,35.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,200007,2000,July,4350,25 - 74 years,Both sexes,Thousand,52.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,200007,2000,July,4350,25 - 74 years,Male,Thousand,29.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,200007,2000,July,4350,25 - 74 years,Female,Thousand,22.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,200008,2000,August,310,15 - 24 years,Both sexes,Thousand,28.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,200008,2000,August,310,15 - 24 years,Male,Thousand,16.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200008,2000,August,310,15 - 24 years,Female,Thousand,12.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,200008,2000,August,316,15 - 74 years,Both sexes,Thousand,78.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,200008,2000,August,316,15 - 74 years,Male,Thousand,45
MUM01C01,Seasonally Adjusted Monthly Unemployment,200008,2000,August,316,15 - 74 years,Female,Thousand,33.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,200008,2000,August,4350,25 - 74 years,Both sexes,Thousand,50.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,200008,2000,August,4350,25 - 74 years,Male,Thousand,28.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,200008,2000,August,4350,25 - 74 years,Female,Thousand,21.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,200009,2000,September,310,15 - 24 years,Both sexes,Thousand,27.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,200009,2000,September,310,15 - 24 years,Male,Thousand,15.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,200009,2000,September,310,15 - 24 years,Female,Thousand,12
MUM01C01,Seasonally Adjusted Monthly Unemployment,200009,2000,September,316,15 - 74 years,Both sexes,Thousand,75.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,200009,2000,September,316,15 - 74 years,Male,Thousand,43.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,200009,2000,September,316,15 - 74 years,Female,Thousand,32.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,200009,2000,September,4350,25 - 74 years,Both sexes,Thousand,48.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,200009,2000,September,4350,25 - 74 years,Male,Thousand,28.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200009,2000,September,4350,25 - 74 years,Female,Thousand,20.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,200010,2000,October,310,15 - 24 years,Both sexes,Thousand,26.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,200010,2000,October,310,15 - 24 years,Male,Thousand,14.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,200010,2000,October,310,15 - 24 years,Female,Thousand,12.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200010,2000,October,316,15 - 74 years,Both sexes,Thousand,73.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200010,2000,October,316,15 - 74 years,Male,Thousand,42
MUM01C01,Seasonally Adjusted Monthly Unemployment,200010,2000,October,316,15 - 74 years,Female,Thousand,31.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200010,2000,October,4350,25 - 74 years,Both sexes,Thousand,46.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,200010,2000,October,4350,25 - 74 years,Male,Thousand,27.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,200010,2000,October,4350,25 - 74 years,Female,Thousand,19.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200011,2000,November,310,15 - 24 years,Both sexes,Thousand,26.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,200011,2000,November,310,15 - 24 years,Male,Thousand,14.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,200011,2000,November,310,15 - 24 years,Female,Thousand,12
MUM01C01,Seasonally Adjusted Monthly Unemployment,200011,2000,November,316,15 - 74 years,Both sexes,Thousand,72.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,200011,2000,November,316,15 - 74 years,Male,Thousand,41.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,200011,2000,November,316,15 - 74 years,Female,Thousand,31.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,200011,2000,November,4350,25 - 74 years,Both sexes,Thousand,46.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,200011,2000,November,4350,25 - 74 years,Male,Thousand,26.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,200011,2000,November,4350,25 - 74 years,Female,Thousand,19.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,200012,2000,December,310,15 - 24 years,Both sexes,Thousand,26.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,200012,2000,December,310,15 - 24 years,Male,Thousand,14.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,200012,2000,December,310,15 - 24 years,Female,Thousand,11.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,200012,2000,December,316,15 - 74 years,Both sexes,Thousand,72.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,200012,2000,December,316,15 - 74 years,Male,Thousand,41.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,200012,2000,December,316,15 - 74 years,Female,Thousand,31.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,200012,2000,December,4350,25 - 74 years,Both sexes,Thousand,46.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,200012,2000,December,4350,25 - 74 years,Male,Thousand,26.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,200012,2000,December,4350,25 - 74 years,Female,Thousand,19.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,200101,2001,January,310,15 - 24 years,Both sexes,Thousand,26.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,200101,2001,January,310,15 - 24 years,Male,Thousand,15.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,200101,2001,January,310,15 - 24 years,Female,Thousand,11
MUM01C01,Seasonally Adjusted Monthly Unemployment,200101,2001,January,316,15 - 74 years,Both sexes,Thousand,74
MUM01C01,Seasonally Adjusted Monthly Unemployment,200101,2001,January,316,15 - 74 years,Male,Thousand,41.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,200101,2001,January,316,15 - 74 years,Female,Thousand,32.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,200101,2001,January,4350,25 - 74 years,Both sexes,Thousand,47.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,200101,2001,January,4350,25 - 74 years,Male,Thousand,26.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,200101,2001,January,4350,25 - 74 years,Female,Thousand,21.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,200102,2001,February,310,15 - 24 years,Both sexes,Thousand,26.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,200102,2001,February,310,15 - 24 years,Male,Thousand,15.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,200102,2001,February,310,15 - 24 years,Female,Thousand,11
MUM01C01,Seasonally Adjusted Monthly Unemployment,200102,2001,February,316,15 - 74 years,Both sexes,Thousand,74.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,200102,2001,February,316,15 - 74 years,Male,Thousand,41.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,200102,2001,February,316,15 - 74 years,Female,Thousand,32.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,200102,2001,February,4350,25 - 74 years,Both sexes,Thousand,47.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,200102,2001,February,4350,25 - 74 years,Male,Thousand,25.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,200102,2001,February,4350,25 - 74 years,Female,Thousand,21.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,200103,2001,March,310,15 - 24 years,Both sexes,Thousand,27.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,200103,2001,March,310,15 - 24 years,Male,Thousand,16.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200103,2001,March,310,15 - 24 years,Female,Thousand,11.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200103,2001,March,316,15 - 74 years,Both sexes,Thousand,73.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,200103,2001,March,316,15 - 74 years,Male,Thousand,41.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,200103,2001,March,316,15 - 74 years,Female,Thousand,32
MUM01C01,Seasonally Adjusted Monthly Unemployment,200103,2001,March,4350,25 - 74 years,Both sexes,Thousand,46.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,200103,2001,March,4350,25 - 74 years,Male,Thousand,25.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,200103,2001,March,4350,25 - 74 years,Female,Thousand,20.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,200104,2001,April,310,15 - 24 years,Both sexes,Thousand,28.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200104,2001,April,310,15 - 24 years,Male,Thousand,16.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,200104,2001,April,310,15 - 24 years,Female,Thousand,11.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,200104,2001,April,316,15 - 74 years,Both sexes,Thousand,74
MUM01C01,Seasonally Adjusted Monthly Unemployment,200104,2001,April,316,15 - 74 years,Male,Thousand,41.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,200104,2001,April,316,15 - 74 years,Female,Thousand,32.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,200104,2001,April,4350,25 - 74 years,Both sexes,Thousand,45.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,200104,2001,April,4350,25 - 74 years,Male,Thousand,25.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,200104,2001,April,4350,25 - 74 years,Female,Thousand,20.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,200105,2001,May,310,15 - 24 years,Both sexes,Thousand,28.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,200105,2001,May,310,15 - 24 years,Male,Thousand,16.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,200105,2001,May,310,15 - 24 years,Female,Thousand,12.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200105,2001,May,316,15 - 74 years,Both sexes,Thousand,75
MUM01C01,Seasonally Adjusted Monthly Unemployment,200105,2001,May,316,15 - 74 years,Male,Thousand,42.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,200105,2001,May,316,15 - 74 years,Female,Thousand,32.5
MUM01C01,Seasonally Adjusted Monthly Unemployment,200105,2001,May,4350,25 - 74 years,Both sexes,Thousand,46.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200105,2001,May,4350,25 - 74 years,Male,Thousand,25.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,200105,2001,May,4350,25 - 74 years,Female,Thousand,20.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,200106,2001,June,310,15 - 24 years,Both sexes,Thousand,30.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,200106,2001,June,310,15 - 24 years,Male,Thousand,17.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,200106,2001,June,310,15 - 24 years,Female,Thousand,12.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,200106,2001,June,316,15 - 74 years,Both sexes,Thousand,77.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,200106,2001,June,316,15 - 74 years,Male,Thousand,43.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,200106,2001,June,316,15 - 74 years,Female,Thousand,34.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200106,2001,June,4350,25 - 74 years,Both sexes,Thousand,47.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,200106,2001,June,4350,25 - 74 years,Male,Thousand,26.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,200106,2001,June,4350,25 - 74 years,Female,Thousand,21.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,200107,2001,July,310,15 - 24 years,Both sexes,Thousand,31.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,200107,2001,July,310,15 - 24 years,Male,Thousand,18.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,200107,2001,July,310,15 - 24 years,Female,Thousand,13
MUM01C01,Seasonally Adjusted Monthly Unemployment,200107,2001,July,316,15 - 74 years,Both sexes,Thousand,82.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,200107,2001,July,316,15 - 74 years,Male,Thousand,46
MUM01C01,Seasonally Adjusted Monthly Unemployment,200107,2001,July,316,15 - 74 years,Female,Thousand,36.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,200107,2001,July,4350,25 - 74 years,Both sexes,Thousand,50.4
MUM01C01,Seasonally Adjusted Monthly Unemployment,200107,2001,July,4350,25 - 74 years,Male,Thousand,27.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,200107,2001,July,4350,25 - 74 years,Female,Thousand,23.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,200108,2001,August,310,15 - 24 years,Both sexes,Thousand,32.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,200108,2001,August,310,15 - 24 years,Male,Thousand,19.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,200108,2001,August,310,15 - 24 years,Female,Thousand,13.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200108,2001,August,316,15 - 74 years,Both sexes,Thousand,84.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,200108,2001,August,316,15 - 74 years,Male,Thousand,47.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,200108,2001,August,316,15 - 74 years,Female,Thousand,36.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,200108,2001,August,4350,25 - 74 years,Both sexes,Thousand,51.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,200108,2001,August,4350,25 - 74 years,Male,Thousand,28.3
MUM01C01,Seasonally Adjusted Monthly Unemployment,200108,2001,August,4350,25 - 74 years,Female,Thousand,23.6
MUM01C01,Seasonally Adjusted Monthly Unemployment,200109,2001,September,310,15 - 24 years,Both sexes,Thousand,32.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,200109,2001,September,310,15 - 24 years,Male,Thousand,19.7
MUM01C01,Seasonally Adjusted Monthly Unemployment,200109,2001,September,310,15 - 24 years,Female,Thousand,13
MUM01C01,Seasonally Adjusted Monthly Unemployment,200109,2001,September,316,15 - 74 years,Both sexes,Thousand,84.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,200109,2001,September,316,15 - 74 years,Male,Thousand,48.8
MUM01C01,Seasonally Adjusted Monthly Unemployment,200109,2001,September,316,15 - 74 years,Female,Thousand,36.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200109,2001,September,4350,25 - 74 years,Both sexes,Thousand,52.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,200109,2001,September,4350,25 - 74 years,Male,Thousand,29.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200109,2001,September,4350,25 - 74 years,Female,Thousand,23.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200110,2001,October,310,15 - 24 years,Both sexes,Thousand,33.1
MUM01C01,Seasonally Adjusted Monthly Unemployment,200110,2001,October,310,15 - 24 years,Male,Thousand,20.2
MUM01C01,Seasonally Adjusted Monthly Unemployment,200110,2001,October,310,15 - 24 years,Female,Thousand,12.9
MUM01C01,Seasonally Adjusted Monthly Unemployment,200110,2001,October,316,15 - 74 years,Both sexes,Thousand,84.2
